NAME	DESCRIPTION	KrasWT_1	KrasWT_2	KrasWT_3	KrasWT_4	KrasWT_5	KrasWT_6	KrasWT_7	KrasWT_8	KrasG12D_1	KrasG12D_2	KrasG12D_3	KrasG12D_4	KrasG12D_5	KrasG12D_6	KrasG12D_7	KrasG12D_8
ENSMUSG00000014303		15.20272219	18.27289592	74.56833704	75.77080209	18.77178419	12.45985054	35.49040284	66.94595798	15.05692638	126.610128	79.98272459	107.0601933	65.80194792	13.56236764	73.13179687	104.3042267
ENSMUSG00000014313		1190.578843	1284.836838	1673.365148	1198.747162	1574.583048	1161.98477	1018.147182	1373.298871	1331.629464	875.7717107	765.8956503	1590.244931	1259.038093	1514.03279	1929.829	1382.856748
ENSMUSG00000014329		57.17585161	33.68651497	43.29192686	112.9004238	123.652363	9.178888429	70.15562232	47.14989743	43.78906115	162.4464354	107.2937317	76.96771515	44.57776798	36.3720842	96.03739751	51.73067195
ENSMUSG00000014349		1513.152586	1460.476763	1600.504706	1694.109796	1720.380168	1388.508036	1490.845239	1775.418433	1667.094	1657.710407	1575.33864	1872.194362	1592.830234	1787.428329	1606.688863	1684.491269
ENSMUSG00000014353		593.099391	667.6596505	519.0091188	504.2841659	785.419411	524.4895349	428.1548682	565.9155795	711.9246407	506.0698089	523.9865989	684.5021867	588.0612881	781.5438382	537.1457369	792.2121528
ENSMUSG00000014355		1186.083774	1290.192778	897.0604774	1089.484866	1406.668322	1128.119664	1063.373812	1155.406566	1225.020824	946.852311	1189.553402	984.0618724	843.5470608	936.2760361	1138.835652	760.8362999
ENSMUSG00000014361		66.24731017	56.55295806	59.47884552	72.02638438	28.32120126	22.12909254	74.78065638	55.59835225	85.68091615	75.57938833	79.60049361	131.733242	78.36914981	51.78281347	75.09203644	66.97750806
ENSMUSG00000014402		352.6923922	244.6822547	357.68978	412.779536	199.3373469	372.4649193	367.3227295	215.608318	356.5617738	422.490931	345.6964218	353.9940682	394.1021327	319.7376154	316.0914658	402.9886947
ENSMUSG00000014418		325.3507896	268.4584704	240.0655085	275.0909502	81.60073683	229.351501	252.8806509	162.7385979	227.2792709	240.7830744	176.409774	291.1136252	290.048101	180.7141297	278.4513044	165.9099666
ENSMUSG00000014444		939.9221897	878.026003	472.4705516	548.0797652	584.3606019	856.2898618	716.1914877	813.7154617	1084.148392	886.3418378	819.6692731	1111.040517	1007.424602	720.7480855	679.0625073	578.3344737
ENSMUSG00000014470		194.675728	197.0191531	192.1455791	154.1803052	166.0831823	173.9775398	112.5801725	178.648714	202.9558349	189.754585	275.5267481	193.545025	265.5258437	274.9344483	269.0946849	155.8203469
ENSMUSG00000014496		271.4053571	443.3060859	317.7250552	148.7128222	404.1324738	299.6823552	262.5307062	341.4254345	559.4721055	252.4817509	594.8629612	569.0419951	672.6623593	730.4908648	655.8159846	255.6582661
ENSMUSG00000014498		941.2962161	1120.859165	709.4212445	1036.231066	1089.340789	827.5448844	523.2365204	774.659458	716.5623489	743.848229	907.6172423	629.2875698	701.3610746	622.1896751	775.6769174	566.3593455
ENSMUSG00000014504		364.2211045	374.0006508	499.0929414	393.9705422	565.5866098	314.4049861	357.3506333	489.7468792	415.6945031	359.1135297	306.2632026	448.932768	364.3748546	413.0470569	442.9715631	426.4899165
ENSMUSG00000014547		211.1607045	209.4035023	142.7128396	211.5984848	126.5120536	169.3019755	224.8429125	178.132476	170.6205793	202.1236712	181.3409879	165.9931038	136.8856215	148.7380886	140.5938157	143.5515882
ENSMUSG00000014550		292.7292893	275.6422957	193.4206393	249.6191483	477.8313721	253.5382222	436.3148319	427.846641	238.701348	269.6774648	322.3122188	266.312419	396.8345004	294.094666	285.4241735	308.2282922
ENSMUSG00000014551		366.3100468	312.9961141	456.9872591	343.445773	250.7978371	277.8141798	232.262476	194.8166884	405.5078856	370.252844	257.4528084	290.5263715	256.491622	238.7998933	189.5263914	301.0418572
ENSMUSG00000014554		130.3002281	113.999541	162.1466276	132.8704048	58.27428999	131.5376034	54.78339474	99.04133915	112.3839706	105.4530727	127.4315933	112.6136524	43.859623	35.31167348	198.8003809	123.8447388
ENSMUSG00000014592		194.9164928	224.0101254	225.8754031	230.3425257	384.7045282	260.6690256	281.8747094	265.4236398	132.4693868	243.6175613	240.3035101	176.1642604	381.7793062	325.2784914	578.8860029	408.4049936
ENSMUSG00000014599		209.9348011	234.614999	129.0949337	418.2985073	56.46955774	303.1848733	314.1878142	179.2561352	125.5791989	464.1194099	130.4976893	94.54746393	162.4075655	145.0792176	166.4139506	29.30292878
ENSMUSG00000014601		676.4397096	665.1342584	557.4011322	711.6130165	544.14111	763.4902547	814.4526046	547.039362	572.8612311	733.6445927	635.1226044	557.1933333	662.6169456	538.2529104	424.1507745	657.1562619
ENSMUSG00000014602		83.56451789	13.63235497	13.80807366	121.7244902	29.3918046	6.353987055	510.471012	18.97436982	2.851440364	96.3541909	8.046455132	7.435908643	5.388033061	63.06541293	1.385431536	2.57925248
ENSMUSG00000014606		817.0045373	723.109465	747.8361533	784.4887366	431.4822594	667.1511818	658.7611691	559.1791536	963.0807365	805.936185	635.1686953	781.2417079	604.5406312	586.9537784	478.8759823	438.6124765
ENSMUSG00000014633		119.5198575	108.9123574	146.2848438	142.4130518	90.3211586	61.76856354	101.1205129	53.36694823	101.9467943	99.49257413	83.34087781	115.4473562	80.83792358	107.9831932	21.00634944	83.17348931
ENSMUSG00000014668		391.6165584	373.9889063	344.5952074	429.0550258	164.8855349	341.6384458	107.3001837	0	247.9548018	547.8809497	259.2196113	320.704933	188.5330355	208.3897107	80.8012688	171.5522606
ENSMUSG00000014748		1014.168728	891.7969002	977.4309195	1088.717837	735.5940483	592.573629	830.4699762	660.9036334	1095.88578	770.0547227	979.727647	844.7647942	727.6447708	660.8489378	1136.77962	735.4161426
ENSMUSG00000014763		186.6087341	82.17868009	161.0863439	200.0759542	0	48.86090348	73.01836436	5.269077122	211.9403648	202.9712759	119.0812529	39.11388866	26.66357547	13.79877242	0	21.55342393
ENSMUSG00000014767		198.9623417	146.1367335	236.9560604	173.5808207	182.2093835	174.9213473	184.2287806	154.5583351	255.1800391	193.2253491	171.71959	146.1601493	169.2967151	125.6367608	113.6542712	192.3442857
ENSMUSG00000014769		755.9855723	881.355548	1109.372392	842.5881117	936.027621	851.1881258	1198.438731	969.0561787	916.3672425	767.3915489	858.7540444	1013.183831	922.3222058	1004.658726	1306.646275	938.2503839
ENSMUSG00000014771		154.2077705	156.448477	265.1058589	174.5616291	223.1268811	160.668409	157.1331388	213.9998336	200.0571672	168.961289	145.3174531	148.7182139	172.7545925	190.0703339	277.774009	212.4727276
ENSMUSG00000014773		68.0917473	83.00616146	159.5318141	60.08416647	12.97013794	92.81743042	32.06330293	19.97164909	80.47270508	51.10599551	69.91499479	138.4725378	50.11835553	73.28039197	42.38730401	20.85936193
ENSMUSG00000014778		256.8208449	252.4158942	151.3782728	97.05752455	234.2148796	135.4165261	77.32706799	143.3524131	197.7488763	133.3653538	162.1699216	219.6378889	255.3800912	151.9183462	228.2628358	217.1554531
ENSMUSG00000014791		126.6370626	148.245365	120.2359844	125.6529915	30.20001565	126.0425286	81.77046016	129.1108838	129.8904145	92.36231105	104.564944	120.2434439	192.9416307	95.56914506	99.98002126	63.0048339
ENSMUSG00000014846		41.68867403	25.61684539	29.15146115	29.95412208	3.141692842	29.02097884	15.59049053	6.894192123	69.52735718	36.65893474	20.57703154	267.1093921	13.77980612	4.077349162	3.056382182	6.631636098
ENSMUSG00000014850		220.4096696	205.5881164	172.7949489	175.2930349	197.2486441	214.8238023	196.0554928	146.5422018	190.5304448	207.1108215	178.4994941	122.0683295	140.8058645	260.1452437	200.7328717	172.6106814
ENSMUSG00000014852		325.427052	365.7625099	404.9726365	244.495458	237.9378371	285.0132996	269.9331938	257.143238	307.1974515	236.8812959	130.2839806	217.8571432	248.5027717	298.2012407	160.279275	389.1848009
ENSMUSG00000014856		323.5682396	254.5973916	427.8698509	313.5872722	340.3447409	245.797092	272.5346724	257.3296579	295.5693644	273.2474563	207.7327478	271.8539819	290.0420382	266.4060274	351.0569579	337.418611
ENSMUSG00000014859		735.4293593	633.8182287	713.9593523	551.3014442	548.6843426	583.5220107	408.6320097	574.4844013	863.1528821	553.5350667	548.4200705	718.5685673	519.1341248	523.9109879	466.8546898	510.5822556
ENSMUSG00000014867		2907.694374	2410.8809	2812.5567	3099.523457	4232.694014	3204.196763	2784.578266	3470.583911	3069.688958	2525.69381	2522.891181	3231.685483	2787.880714	3825.006076	2505.341673	2879.528512
ENSMUSG00000014873		185.2004738	135.4970388	161.7656533	103.9483017	159.5328442	144.0076498	126.7840682	152.2467609	173.4365032	145.6074986	146.9306181	126.6501919	200.8919275	120.4431463	195.5970085	211.1903296
ENSMUSG00000014905		355.058763	253.118278	316.1441446	558.6279097	310.7794022	298.857196	397.1096404	380.2046903	320.0465069	523.8231996	244.8054902	308.2256462	338.9311685	379.6113704	358.1089686	288.5129794
ENSMUSG00000014907		430.9383869	501.2574018	485.8835744	221.8564072	418.1440657	576.4722455	278.874653	441.2737928	529.5497357	231.8153722	519.5756081	398.4204327	285.4204035	456.7138446	507.4398021	396.2081589
ENSMUSG00000014932		544.7494255	429.5952255	676.1595173	579.2191879	382.9642011	643.3992954	605.1482308	209.0975748	574.9388782	551.6078259	395.1157746	448.0981561	394.71698	439.2665923	339.3088499	568.7041941
ENSMUSG00000014956		1972.28935	1823.056028	2110.375801	2444.162141	3508.28404	2303.809278	2616.420954	2141.854264	2112.978786	2149.706032	1943.002429	2532.142096	2321.250009	2381.555085	2786.187345	3030.679832
ENSMUSG00000014959		1379.082885	1445.864609	1417.171643	1380.708752	2233.117363	1274.705011	1349.606308	1813.463559	1435.69551	1186.509694	1654.031186	1787.805715	1306.894171	2005.526968	1499.209574	1615.829478
ENSMUSG00000014980		94.12164964	112.9824383	133.0929547	103.6572836	96.60518554	121.9933376	101.5208397	74.76569739	105.451152	92.45211691	81.83530189	70.31614769	107.9829793	128.5530127	69.29577663	177.016841
ENSMUSG00000015002		1071.642452	1442.035541	767.3802987	806.5543872	975.6383029	1367.314631	810.9023892	1012.165103	940.7518605	1240.254731	1346.344855	1007.233752	561.6969764	732.2040482	966.9791186	1005.090812
ENSMUSG00000015013		146.6353157	141.1572579	189.2227663	174.9221461	101.0874477	129.9909355	153.3805487	124.1536879	157.480133	148.656764	104.4088489	154.6919901	126.8604336	148.3070005	146.9727492	125.5918384
ENSMUSG00000015016		106.1709996	174.8816048	18.88700555	10.83629851	37.66902275	0	46.25186513	35.11228883	71.41379145	17.62705933	13.8225381	90.55908123	0	20.46573708	0	0
ENSMUSG00000015023		638.1088215	697.1799896	644.9537818	601.8675173	1108.477549	969.3151513	613.1639179	769.9887001	814.4717955	625.7946736	858.2591701	770.4715407	758.2188649	992.9333891	1077.598035	731.9063004
ENSMUSG00000015027		170.6921699	219.8815477	216.7292063	235.1319796	234.419104	271.6701336	230.3101491	277.4490368	196.1160825	207.1736394	258.3211806	268.3079516	262.2632651	367.8301536	192.5073235	268.6778262
ENSMUSG00000015085		103.8689385	81.49313143	94.15207496	85.84260523	71.99213321	222.4752652	73.28985424	108.1485993	117.9795388	56.97659578	105.86296	117.1531421	83.02859701	139.3428629	186.9721693	94.04354355
ENSMUSG00000015087		955.886812	731.6342214	790.6249107	542.9121197	1016.812424	791.7311859	752.8948507	873.0437256	790.821487	786.0080353	693.1718923	633.151928	617.313037	803.7529993	692.1200304	395.1881339
ENSMUSG00000015092		1108.376371	756.2992938	1173.839026	1124.928921	889.99219	808.7483188	963.9598004	942.1067178	1148.953322	966.8167088	675.4662311	1093.843088	1139.502085	921.6039246	773.948982	1103.565892
ENSMUSG00000015094		445.4849678	503.6696142	475.3973047	532.553295	383.6496778	439.4869754	562.8851134	523.5152076	463.6242771	534.1664712	368.6209001	409.0434824	695.4293489	543.7726895	363.1927708	515.7563384
ENSMUSG00000015095		345.3213623	437.674898	406.2418518	285.1894213	426.7454969	337.4026839	345.2801088	419.3166048	322.5284652	323.9957578	389.2762066	303.0266941	333.0066374	301.8689	423.718628	368.4123658
ENSMUSG00000015112		320.5448359	425.0908441	331.28044	244.4339704	549.8026294	445.0848186	437.8381095	423.7495945	556.484359	267.0243506	537.1518531	414.6601128	418.8483719	556.9887284	496.4895327	536.3884868
ENSMUSG00000015120		1508.273056	1580.270169	1671.12772	1436.213771	1998.67257	1593.526787	1740.211073	1664.599595	1613.207537	1588.325033	1511.43443	1540.49704	1762.523233	1577.16223	1784.578731	1752.391075
ENSMUSG00000015126		124.552205	139.4758965	170.382191	138.0902669	223.5591182	174.6885079	172.7609985	135.8812341	125.200281	128.4724334	126.30693	144.9537513	167.263772	161.9029911	181.852022	168.3396954
ENSMUSG00000015127		69.21474114	124.9103049	84.74471075	142.3565853	90.917316	103.3391308	116.3312262	109.2484723	87.52134614	141.1588104	96.76355701	158.670754	102.7472257	90.34758471	135.8659809	124.9964981
ENSMUSG00000015133		696.7344813	1066.350588	604.9578287	971.0493542	816.939258	1035.984267	658.9432385	1139.051643	771.0556767	1424.845678	1061.703143	1157.480646	1128.953362	1210.176146	1318.136031	1135.040894
ENSMUSG00000015134		224.0763304	347.7196427	308.613726	624.0177057	738.5259151	845.7822982	299.9448392	338.1448044	481.6060766	887.0258386	2367.203024	4808.842443	2909.121833	6208.317025	2735.793898	3480.197561
ENSMUSG00000015143		1976.399934	2334.757659	1833.331004	2761.303636	2482.323838	2591.807158	2588.243589	2816.687098	2029.163333	2731.80692	2702.029539	3199.080947	2725.913521	2632.027599	2452.453989	2946.4194
ENSMUSG00000015149		286.8087023	247.544413	334.6584843	328.2413895	164.2904071	221.2388149	264.7260542	224.207282	324.4121433	247.7124096	235.0909015	268.1721968	232.6318327	262.4041586	229.9302248	226.0116557
ENSMUSG00000015165		2745.743571	2669.631016	2745.630081	2629.853542	3748.397905	2893.663893	2803.543381	3397.548346	2640.942737	2578.112436	2338.594382	2568.268286	3057.045445	3283.32913	3034.607472	2627.814629
ENSMUSG00000015189		588.3328902	543.1806265	656.3598203	398.1995771	275.7989439	451.8849163	310.7861357	310.8400142	637.8826506	304.3557294	374.397918	361.1033707	310.636507	260.0726005	275.3542897	344.1781173
ENSMUSG00000015202		78.45166866	90.23861358	72.73306537	104.9413021	129.7242426	90.68890348	82.81073524	207.8361077	96.29117236	71.89682288	89.83843988	193.6170096	135.1848144	155.0739366	186.4106966	77.74792239
ENSMUSG00000015214		361.6547944	406.7683023	258.5913654	314.7292835	232.5047762	252.5357672	285.4740128	242.7168638	501.2650288	220.2321941	458.3509024	358.2872726	278.7486181	263.2550005	256.7605785	320.4667805
ENSMUSG00000015217		1181.832563	1168.095169	1501.141627	1001.13132	1821.289113	1243.24645	1261.757733	1459.462286	1086.268601	948.4914369	1130.32068	893.3072473	1318.545032	1227.177693	1131.060418	1325.644612
ENSMUSG00000015243		278.2204596	498.8889626	194.2454543	632.4966119	528.7373368	92.55574309	711.9899677	287.1787333	116.5683788	776.426083	715.5825014	210.3492462	200.7655882	184.0572057	420.3711363	230.8990875
ENSMUSG00000015247		411.6994486	413.767345	465.4234774	525.3102202	516.3902364	469.2378031	391.8753409	514.873316	545.0751046	441.3873533	369.4296384	583.085434	459.0130001	560.2827286	511.4034284	616.2814556
ENSMUSG00000015289		234.2823785	207.1382613	338.4179314	191.0171959	184.9264208	203.0880693	193.2967939	170.0797338	255.5076467	218.2917989	183.8567066	173.0524611	210.3019266	185.389593	206.1432386	227.7126095
ENSMUSG00000015290		642.6019096	559.5027087	760.6463531	443.9685427	455.2077787	436.0971297	337.7706782	377.0439158	768.7286381	550.9991057	411.945881	706.4297924	626.8910069	557.86542	520.6088717	416.3255813
ENSMUSG00000015291		514.9257575	392.1853913	376.347567	691.5840966	130.1239077	409.5716861	649.0906576	485.5773946	431.3744666	743.4414838	372.6415954	448.0411415	449.4818683	380.0175167	251.7608208	294.86971
ENSMUSG00000015305		432.9376636	660.4732785	441.9291651	496.6136623	558.3753457	492.2573257	442.1630916	833.0904457	471.5276138	434.5297704	587.3474654	476.830078	735.0601283	689.542896	888.3462115	589.5217307
ENSMUSG00000015312		195.5267167	243.6517179	345.3574976	213.0707387	129.2764604	350.8856248	214.9840157	192.9411351	194.5559205	186.6265573	193.8590204	158.9850375	204.5105407	163.8534676	148.4759276	193.3444312
ENSMUSG00000015335		165.7274119	184.4810603	174.8514449	199.3353157	143.4438467	192.1654752	193.581731	181.1322725	155.8955163	194.4888139	160.6809473	172.384589	190.9435757	145.3256465	154.1547648	171.2407717
ENSMUSG00000015337		133.0421704	151.4054623	175.9911572	121.6239073	139.5362646	131.9626149	120.7868573	120.3769986	160.534652	86.05573038	102.6534666	138.9713233	119.0858973	100.8412526	145.4514293	125.1302176
ENSMUSG00000015340		151.0777364	89.01703553	71.15768271	260.731873	50.54268911	53.83246144	160.9378082	109.7778171	65.57125868	502.5394919	216.8111148	108.919381	78.66963604	36.94116822	43.15878963	49.07315487
ENSMUSG00000015341		618.008178	637.694714	702.9842606	666.4672891	806.9974394	692.902952	726.9883414	943.3220977	651.5816827	710.6712593	698.2819295	736.5076621	904.3281505	1014.600383	797.6445268	956.5381257
ENSMUSG00000015342		132.4579826	105.7803105	119.1974993	124.007867	190.4938294	83.65384144	152.6721945	161.7524125	151.6143428	117.9072997	121.7871479	157.0984292	154.5079129	153.2949153	167.9407188	192.5300285
ENSMUSG00000015357		451.5823203	616.2068749	397.4371202	355.4821506	630.7736433	496.053676	419.6562028	680.7210495	433.089067	283.1067283	550.146786	480.4561159	503.0144175	680.9698227	817.9640175	367.4062216
ENSMUSG00000015363		1005.457289	999.6856271	1023.70059	802.6130623	715.8980647	803.6085818	692.866497	663.4056405	1009.710261	694.8414305	613.0978444	810.8772814	745.4167208	765.9452384	720.932484	834.4605944
ENSMUSG00000015461		781.1543506	631.5604407	669.1875377	844.1934228	345.769205	636.9035004	635.6853563	335.9753987	585.332175	630.1970694	659.3330416	476.1289147	449.9214371	192.1993848	225.8636909	285.5214276
ENSMUSG00000015468		238.5834093	632.5802356	139.7445375	385.0640838	532.6592442	280.5608283	50.97473772	189.4021144	803.7408412	452.6244269	557.3370363	316.0838684	329.9591783	1012.655005	826.6697839	626.8775175
ENSMUSG00000015474		368.0723868	271.8167056	395.4460843	262.7004805	530.0373566	366.7092647	338.3132648	225.1594748	378.1583905	250.1254262	280.7428712	258.1657669	180.3831596	281.912315	316.3065888	272.0377575
